,cycle,cpd01080,cpd00161,cpd00149,cpd00011,cpd00063,cpd00205,cpd00035,cpd00041,cpd00064,cpd00069,cpd00239,cpd00132,cpd00058,cpd00030,cpd00027,cpd04450,cpd00001,cpd00033,cpd00156,cpd00254,cpd00029,cpd00067,cpd00209,cpd00051,cpd15378,cpd00039,cpd00244,cpd01034,cpd00023,cpd00034,cpd10516,cpd00971,cpd10515,cpd04383,cpd00066,cpd00141,cpd00226,cpd00084,cpd00129,cpd00106,cpd00013,cpd01024,cpd01007,cpd00528,cpd00099,cpd00053,cpd00009,cpd00322,cpd00047,cpd00107,cpd00131,cpd00060,cpd00235,cpd00054,cpd00082,cpd00119,cpd00048,cpd00065
76,116,0.047062626,12.33345556,2499.955099,1.870085617,2499.955099,2499.955106,0.929377737,27.06624852,0.000547,12.11189216,2506.304788,12.04475348,2499.956746,2499.956738,125.4236104,13.27419661,2801.393886,19.00522633,7.505324952,2499.955099,88.24420628,10117.53903,3.210719318,11.817809,0.000917,5.451241092,2499.998361,66.56857883,1.355965984,2499.956738,2499.921522,2500,2499.900536,24.0793949,12.02665113,3.180726709,0.0,12.19327913,3.436471111,0.020603447,499941.1996,32.96445797,180.2939353,2509.348397,2499.955099,1.671288419,499990.3701,10.93781922,0.000188,10.17815902,2499.998361,0.23279736,0.001636399,12.40897023,5.96e-13,12.13783878,2503.620449,12.19370649
77,117,0.047174771,12.478095,2499.954176,1.878279286,2499.954176,2499.954183,0.933659827,27.48917864,0.000562,12.26126269,2506.292435,12.20088851,2499.955847,2499.955839,124.2167767,13.2455387,2807.447933,19.17375351,7.579501415,2499.954176,91.14548545,10119.85352,3.186510728,11.9567774,0.000933,5.402162341,2499.998337,66.56857883,1.262907862,2499.955839,2499.920023,2500,2499.89837,24.02597934,12.17322141,3.231760288,0.0,12.34549086,3.400723707,0.020981523,499940.3991,33.4394166,180.1356579,2509.53792,2499.954176,1.624154539,499990.1719,11.05968426,0.000189,10.28177079,2499.998337,0.234307237,0.001684964,12.5686563,2.93e-13,12.29053702,2503.748478,12.34683627
78,118,0.047400209,12.61582018,2499.953243,1.887447073,2499.953243,2499.95325,0.938469865,27.91341074,0.000578,12.41205076,2506.277769,12.35875556,2499.954938,2499.954929,122.9991978,13.21728981,2813.537001,19.34357251,7.654897908,2499.953243,94.07487823,10122.21828,3.16296249,12.09687336,0.000949,5.351667006,2499.998313,66.56857883,1.176233454,2499.954929,2499.918187,2500,2499.896497,23.97362038,12.32113514,3.282579726,0.0,12.49919901,3.364769367,0.021381631,499939.6,33.91604098,179.9739848,2509.72911,2499.953243,1.57368577,499989.9712,11.18244821,0.000189,10.38607126,2499.998313,0.235920738,0.001732623,12.73004481,1.45e-13,12.44476667,2503.879959,12.50152599
79,119,0.04774164,12.74620996,2499.952298,1.897553827,2499.952298,2499.952306,0.943794183,28.33900278,0.000593,12.56430132,2506.260747,12.51840452,2499.954018,2499.954009,121.7709153,13.18943974,2819.662251,19.51474425,7.7314377,2499.952298,97.03261783,10124.6333,3.140180359,12.23813615,0.000966,5.299830198,2499.998289,66.56857883,1.095476145,2499.954009,2499.916628,2500,2499.894303,23.92230573,12.47043594,3.333179874,0.0,12.65444996,3.328700643,0.021786599,499938.8019,34.39444936,179.8089179,2509.921939,2499.952298,1.520377932,499989.7678,11.30626051,0.000189,10.49109203,2499.998289,0.237636094,0.001780817,12.89318588,1.25e-13,12.60057417,2504.014979,12.65782339
80,120,0.048201483,12.88039813,2499.951343,1.908565008,2499.951343,2499.951351,0.949620542,28.76384075,0.000609,12.71805951,2506.23989,12.67411523,2499.953087,2499.953078,120.5281174,13.16197978,2825.828507,19.68733063,7.809177266,2499.951343,100.0189401,10127.08996,3.118252316,12.38060558,0.000982,5.246726958,2499.998265,66.56857883,1.02019089,2499.953078,2499.915039,2500,2499.892096,23.87202211,12.6211676,3.383554857,0.000477,12.81129032,3.292609348,0.022673695,499938.0029,34.874757,179.6404602,2510.116379,2499.951343,1.465572715,499989.5619,11.43115936,0.000189,10.59686532,2499.998265,0.239452139,0.001829538,13.0581299,1.08e-13,12.75800614,2504.155062,12.81577643
81,121,0.048781683,13.01884056,2499.950377,1.920456435,2499.950377,2499.950384,0.955938059,29.17348835,0.000625,12.87337049,2506.21505,12.82559029,2499.952145,2499.952136,119.2698132,13.13490159,2832.058596,19.86139536,7.888176598,2499.950377,103.0365475,10129.58662,3.097280233,12.52432031,0.000998,5.192421903,2499.99824,66.56857883,0.952602495,2499.952136,2499.913094,2500,2499.8902,23.82275538,12.7733738,3.433698976,0.004376543,12.96976681,3.256576333,0.027144948,499937.1959,35.35720792,179.4686151,2510.312389,2499.950377,1.4129728,499989.3532,11.55718042,0.000189,10.7034194,2499.99824,0.241367638,0.001881283,13.22492765,9.39e-14,12.9171093,2504.300395,12.97543327
82,122,0.049483439,13.16049531,2499.949398,1.933244807,2499.949398,2499.949406,0.962737275,29.56910214,0.000646,13.03027835,2506.186526,12.97373838,2499.951192,2499.951182,117.9909982,13.10663221,2838.347377,20.03700622,7.968496821,2499.949398,106.1034273,10132.1155,3.077751991,12.66931398,0.00101471,5.136915957,2499.998216,66.56857883,0.895239694,2499.951182,2499.911094,2500,2499.888311,23.77605604,12.92709672,3.483606695,0.009620229,13.12992556,3.220619865,0.034540884,499936.3881,35.84294452,179.2933866,2510.510043,2499.949398,1.36003329,499989.1418,11.68434686,0.00019,10.81076382,2499.998216,0.243378896,0.001945422,13.39363061,8.17e-14,13.07792983,2504.450714,13.13684184
83,123,0.050215131,13.30468526,2499.948408,1.946939911,2499.948408,2499.948417,0.97001058,29.95185368,0.000673,13.18882903,2506.154334,13.11907973,2499.950227,2499.950217,116.6923533,13.08031128,2844.688694,20.21423066,8.050409988,2499.948408,109.2206846,10134.67298,3.05963077,12.81562234,0.001031018,5.080207716,2499.998191,66.56857883,0.847240823,2499.950217,2499.909072,2500,2499.886398,23.72877592,13.08238029,3.533273071,0.015210801,13.29181464,3.184800416,0.044288576,499935.5814,36.33245449,179.1147755,2510.709379,2499.948408,1.307115852,499988.9275,11.81268493,0.00019,10.91891166,2499.998191,0.245485992,0.002028617,13.56429236,7.12e-14,13.2405159,2504.606047,13.30005597
84,124,0.050983585,13.45099481,2499.947407,1.96154324,2499.947407,2499.947416,0.977750186,30.32288067,0.000707,13.34907042,2506.118401,13.26193254,2499.949251,2499.949241,115.3759919,13.05436246,2851.075119,20.39313845,8.13395375,2499.947407,112.3842602,10137.25827,3.043035804,12.96328375,0.001047323,5.02229794,2499.998166,66.56857883,0.807518516,2499.949241,2499.907011,2500,2499.884479,23.68246309,13.23927033,3.582694984,0.020773479,13.45548414,3.149197926,0.055928558,499934.7768,36.8258976,178.9327829,2510.91039,2499.947407,1.254506587,499988.7105,11.94222435,0.00019,11.02788001,2499.998166,0.247693515,0.002136706,13.73696872,6.22e-14,13.40491777,2504.766515,13.46513161
85,125,0.051843321,13.59913174,2499.946394,1.977056079,2499.946394,2499.946403,0.985949612,30.68324612,0.000752,13.51105214,2506.078602,13.4025234,2499.948264,2499.948253,114.0429607,13.02716039,2857.506294,20.57380132,8.219163762,2499.946394,115.5907376,10139.88091,3.028190867,13.11233756,0.001063625,4.963190596,2499.998141,66.56857883,0.774658836,2499.948253,2499.904894,2500,2499.882568,23.63866422,13.39781433,3.631869751,0.026940311,13.62098595,3.113909332,0.069023696,499933.9723,37.32213352,178.7474083,2511.113057,2499.946394,1.202454512,499988.4905,12.07299618,0.00019,11.13768716,2499.998141,0.250008369,0.002280047,13.91171749,5.45e-14,13.57118749,2504.932279,13.63212182
86,126,0.052834098,13.74866534,2499.945368,1.993480245,2499.945368,2499.945378,0.994608219,31.03388215,0.000808,13.67482587,2506.034845,13.54120149,2499.947264,2499.947252,112.6992876,13.00022418,2863.990845,20.75629316,8.306079351,2499.945368,118.8205168,10142.54066,3.015263246,13.26282593,0.001079924,4.902899546,2499.998116,66.56857883,0.746492257,2499.947252,2499.902735,2500,2499.880649,23.59579496,13.55806179,3.680794777,0.035381136,13.78837407,3.079075502,0.083291102,499933.1613,37.82130603,178.5586489,2511.317376,2499.945368,1.15111496,499988.2674,12.20503525,0.00019,11.24835592,2499.998116,0.252436099,0.00245854,14.08859869,4.78e-14,13.73937922,2505.103463,13.80108195
87,127,0.053954006,13.89874548,2499.944329,2.010813768,2499.944329,2499.94434,1.003727509,31.37546868,0.000875,13.8404455,2505.987153,13.67866314,2499.946252,2499.946239,111.3446513,12.9751147,2870.530944,20.94068987,8.394742766,2499.944329,122.0751776,10145.23721,3.004297836,13.41479353,0.001096219,4.841457817,2499.99809,66.56857883,0.722409484,2499.946239,2499.900551,2500,2499.878705,23.55227118,13.72006443,3.729467516,0.045831239,13.95770472,3.044761117,0.098557501,499932.3438,38.32364517,178.3664993,2511.523382,2499.944329,1.10052297,499988.0413,12.33837999,0.000191,11.3599135,2499.99809,0.25498197,0.002677214,14.26767458,4.2e-14,13.90954938,2505.280081,13.97206978
88,128,0.055201009,14.04857529,2499.943278,2.029051467,2499.943278,2499.94329,1.013310468,31.70862362,0.000955,14.00796687,2505.935525,13.81556226,2499.945227,2499.945213,109.9787685,12.95026355,2877.132339,21.12706911,8.481714279,2499.943278,125.3560948,10147.97043,2.992890101,13.56828749,0.001112512,4.778904478,2499.998064,66.56857883,0.701873884,2499.945213,2499.898323,2500,2499.876752,23.50963731,13.88387583,3.777885627,0.058091134,14.1290361,3.011030808,0.114704084,499931.5188,38.82917075,178.1709522,2511.731017,2499.943278,1.054185618,499987.8118,12.47307193,0.000191,11.47239054,2499.998064,0.257650821,0.002929164,14.44900953,3.7e-14,14.08175639,2505.462179,14.14514523
89,129,0.056578547,14.19739762,2499.942212,2.048195294,2499.942212,2499.942224,1.023361294,32.03450499,0.001046608,14.1774467,2505.879899,13.95269146,2499.944187,2499.944174,108.6014084,12.92567596,2883.799978,21.31551169,8.563575831,2499.942212,128.6644964,10150.74051,2.978685722,13.7233538,0.001128798,4.715245674,2499.998039,66.56857883,0.68441509,2499.944174,2499.896051,2500,2499.874788,23.46791267,14.0495502,3.825948755,0.071956657,14.30242764,2.97794997,0.131373266,499930.6858,39.33752818,177.9720186,2511.940089,2499.942212,1.015079878,499987.5791,12.60914884,0.000191,11.58581149,2499.998039,0.26044591,0.003230851,14.63267,3.23e-14,14.25605993,2505.649858,14.32036984
90,130,0.058095913,14.34449922,2499.941133,2.068245435,2499.941133,2499.941145,1.033885148,32.35450509,0.001151512,14.34894252,2505.820307,14.0909662,2499.943134,2499.94312,107.2123845,12.89980222,2890.534146,21.50610091,8.640615022,2499.941133,132.001415,10153.54783,2.962079705,13.88003878,0.001145072,4.650459286,2499.998013,66.56857883,0.669621667,2499.94312,2499.894094,2500,2499.872452,23.42872015,14.2171422,3.873650855,0.087075441,14.4779399,2.945582947,0.148269318,499929.8454,39.84882185,177.7697327,2512.150581,2499.941133,0.982112651,499987.3428,12.7466472,0.000191,11.70019806,2499.998013,0.263369742,0.003574819,14.81872442,2.83e-14,14.43252092,2505.843133,14.49780669
91,131,0.059761614,14.48925924,2499.940038,2.089198324,2499.940038,2499.94005,1.044887752,32.6698053,0.001269211,14.52251348,2505.756831,14.23118891,2499.942066,2499.942052,105.8115195,12.87577504,2897.333127,21.69892066,8.717390228,2499.940038,135.3677139,10156.39292,2.943625966,14.03839044,0.001161328,4.580922253,2499.997986,66.56857883,0.657133832,2499.942052,2499.891734,2500,2499.870461,23.38893054,14.38670807,3.921006516,0.103142595,14.6556351,2.913990014,0.165236244,499929.0011,40.36316258,177.5641336,2512.362479,2499.940038,0.954377689,499987.103,12.88560623,0.000191,11.8155751,2499.997986,0.266425628,0.003960738,15.00724304,2.48e-14,14.61120196,2506.041974,14.67752065
92,132,0.061582871,14.63114106,2499.938929,2.111040878,2499.938929,2499.938941,1.056375261,32.98142917,0.001399475,14.69822017,2505.68952,14.37406106,2499.940983,2499.940969,104.3986434,12.85203705,2904.196625,21.89405553,8.795703945,2499.938929,138.7641269,10159.27624,2.923686939,14.19845815,0.001177562,4.505342183,2499.99796,66.56857883,0.646637974,2499.940969,2499.889328,2500,2499.868457,23.35009748,14.55830545,3.968025012,0.119899336,14.83557699,2.883226893,0.182165946,499928.1544,40.88066664,177.3552633,2512.575767,2499.938929,0.931093667,499986.8596,13.02606929,0.000192,11.93197286,2499.99796,0.269617192,0.004387857,15.1982978,2.18e-14,14.79216726,2506.246381,14.85957823
93,133,0.063566017,14.76968318,2499.937804,2.133755717,2499.937804,2499.937816,1.068354085,33.29013102,0.00154199,14.87612463,2505.618398,14.52019402,2499.939885,2499.939871,102.973591,12.82859036,2911.125131,22.09159088,8.875682895,2499.937804,142.1912811,10162.19823,2.902494232,14.36029255,0.001193768,4.423908082,2499.997933,66.56857883,0.637861546,2499.939871,2499.886873,2500,2499.86644,23.31221008,14.73199334,4.014617897,0.137197148,15.01783084,2.853344652,0.198986692,499927.3055,41.40152728,177.1431672,2512.790443,2499.937804,0.911591027,499986.6124,13.16808255,0.000192,12.04942492,2499.997933,0.272948076,0.004855146,15.39196234,1.92e-14,14.97548256,2506.45639,15.04404762
94,134,0.06571676,14.90446663,2499.936664,2.157324771,2499.936664,2499.936676,1.080831149,33.59670328,0.00169639,15.05629024,2505.543467,14.66816271,2499.938771,2499.938758,101.5362034,12.80388253,2918.116785,22.29161284,8.957355181,2499.936664,145.6497266,10165.15943,2.881827013,14.52394538,0.001209942,4.338110868,2499.997906,66.56857883,0.630568112,2499.938758,2499.884352,2500,2499.864426,23.27680848,14.907832,4.06079713,0.154835873,15.2024633,2.824389244,0.215654893,499926.4545,41.92598158,176.9278942,2513.00651,2499.936664,0.895297033,499986.3615,13.31169393,0.000192,12.16796666,2499.997906,0.276421711,0.005361403,15.58831188,1.7e-14,15.16121508,2506.672056,15.23099849
95,135,0.068036192,15.03513564,2499.935507,2.18173832,2499.935507,2499.935519,1.093814063,33.90184491,0.001862281,15.2387816,2505.464681,14.81402136,2499.937642,2499.937628,100.086323,12.77946499,2925.168908,22.49420867,9.040750762,2499.935507,149.1399492,10168.16048,2.865336361,14.68946941,0.001226083,4.251038869,2499.997879,66.56857883,0.624552843,2499.937628,2499.88178,2500,2499.862398,23.24231522,15.08588289,4.10657319,0.172640431,15.38954237,2.79640032,0.232154142,499925.6012,42.4541386,176.709483,2513.22396,2499.935507,0.881718415,499986.1066,13.45695214,0.000192,12.28763376,2499.997879,0.280041291,0.005905338,15.78742315,1.5e-14,15.34943336,2506.893485,15.42050196
96,136,0.070515882,15.16139369,2499.934334,2.207006313,2499.934334,2499.934346,1.107311126,34.20434361,0.002039264,15.42366524,2505.381921,14.96008499,2499.936496,2499.936482,98.6237908,12.75687192,2932.28398,22.69946792,9.125900217,2499.934334,152.6623816,10171.20227,2.852926053,14.856919,0.001242194,4.162724576,2499.997852,66.56857883,0.619639102,2499.936482,2499.879581,2500,2499.859931,23.20714515,15.26620929,4.151955278,0.190458973,15.57913798,2.769410714,0.248496242,499924.7441,42.98610806,176.4879409,2513.442782,2499.934334,0.870435339,499985.8477,13.60390614,0.000193,12.40846102,2499.997852,0.283810522,0.006485645,15.98937507,1.33e-14,15.54020795,2507.120851,15.61263123
97,137,0.07314744,15.28300023,2499.933144,2.233138793,2499.933144,2499.933156,1.121332646,34.50063905,0.002226958,15.61101074,2505.295048,15.11086094,2499.935333,2499.93532,97.14844615,12.73454172,2939.466776,22.90748275,9.212838227,2499.933144,156.2174077,10174.2857,2.844506767,15.02635132,0.001258276,4.073207964,2499.997824,66.56857883,0.615677072,2499.93532,2499.87692,2500,2499.857859,23.17281015,15.44887747,4.196951501,0.208160248,15.77132329,2.743451546,0.26469939,499923.8794,43.52200103,176.2632697,2513.66297,2499.933144,0.861092837,499985.5847,13.752608,0.000193,12.5304862,2499.997824,0.287734518,0.00710107,16.19424993,1.18e-14,15.73361262,2507.354351,15.80746281
98,138,0.075922538,15.3997663,2499.931936,2.260146149,2499.931936,2499.931948,1.135890616,34.79125896,0.002425003,15.80089077,2505.203906,15.26663347,2499.934153,2499.93414,95.66012558,12.71246199,2946.717937,23.11834799,9.301603196,2499.931936,159.8053718,10177.41173,2.839995536,15.1978262,0.001274332,3.982535574,2499.997796,66.56857883,0.612540081,2499.93414,2499.874205,2500,2499.855772,23.13927427,15.6339567,4.241569054,0.22563096,15.96617454,2.718551996,0.280785792,499923.0076,44.06193034,176.0354654,2513.884516,2499.931936,0.853391728,499985.3175,13.90311276,0.000193,12.65374973,2499.997796,0.291819256,0.007750434,16.40213341,1.05e-14,15.92972433,2507.5942,16.00507647
99,139,0.078832931,15.51155061,2499.93071,2.288039343,2499.93071,2499.930722,1.150998476,35.07666429,0.00263306,15.99338092,2505.108325,15.42763671,2499.932956,2499.932942,94.15884304,12.68908131,2954.037614,23.33216115,9.392236926,2499.93071,163.4261165,10180.58137,2.83931521,15.3714061,0.001290366,3.890759675,2499.997768,66.56857883,0.610126573,2499.932942,2499.871417,2500,2499.853685,23.10804209,15.82151911,4.285814382,0.242774401,16.16377106,2.694739107,0.296779851,499922.1288,44.60601089,175.8045184,2514.107412,2499.93071,0.847080637,499985.0459,14.05547825,0.000193,12.7782946,2499.997768,0.29607124,0.008432628,16.61311445,9.36e-15,16.12862311,2507.840634,16.20555538
100,140,0.08187047,15.61825534,2499.929467,2.316828877,2499.929467,2499.929479,1.166670804,35.3573215,0.002850818,16.18855974,2505.008117,15.59405988,2499.93174,2499.931727,92.64476822,12.66592828,2961.425319,23.54902248,9.484784694,2499.929467,167.0790442,10183.79567,2.842393693,15.54715601,0.00130638,3.797937767,2499.99774,66.56857883,0.608355501,2499.931727,2499.868571,2500,2499.851584,23.07753969,16.01163965,4.329693318,0.259485806,16.36419521,2.672037535,0.312683752,499921.2436,45.1543601,175.5704132,2514.331651,2499.929467,0.841948905,499984.7699,14.20976543,0.000193,12.90416656,2499.99774,0.3004976,0.009146628,16.8272853,8.36e-15,16.3303921,2508.093906,16.40898614
101,141,0.085027117,15.71983131,2499.928204,2.346520645,2499.928204,2499.928216,1.182923221,35.6339275,0.00307797,16.38650865,2504.903079,15.76604446,2499.930506,2499.930493,91.11770937,12.64452592,2968.880646,23.76903499,9.579296419,2499.928204,170.7644507,10187.05573,2.849162941,15.72514343,0.001322377,3.704133179,2499.997711,66.56857883,0.607148221,2499.930493,2499.865682,2500,2499.849452,23.04620028,16.20439609,4.373211185,0.275568909,16.56753232,2.650469401,0.328396242,499920.3522,45.70709826,175.3331285,2514.557226,2499.928204,0.837820524,499984.4894,14.36603975,0.000194,13.03141547,2499.997711,0.305106517,0.00989143,17.04474148,7.48e-15,16.53511746,2508.354288,16.61545792
102,142,0.088294978,15.81631828,2499.926922,2.377127979,2499.926922,2499.926934,1.199773105,35.90679501,0.003314141,16.58731202,2504.792984,15.94365206,2499.929254,2499.92924,89.5774544,12.62332516,2976.404425,23.99230452,9.675822895,2499.926922,174.4826062,10190.36273,2.859557523,15.90543846,0.001338359,3.609410863,2499.997682,66.56857883,0.606439438,2499.92924,2499.862732,2500,2499.847304,23.01553072,16.39986903,4.416372812,0.290975719,16.77387079,2.630054681,0.343960053,499919.4549,46.26434837,175.0926372,2514.784131,2499.926922,0.834549523,499984.2043,14.52436705,0.000194,13.16009135,2499.997682,0.309905072,0.010665805,17.26558181,6.71e-15,16.74288844,2508.622077,16.82506307
103,143,0.091666307,15.90779013,2499.925621,2.40866547,2499.925621,2499.925633,1.217238617,36.1762047,0.003558994,16.79105713,2504.677591,16.12691094,2499.927981,2499.927968,88.0237829,12.60231433,2983.997519,24.21893986,9.774417433,2499.925621,178.2337762,10193.7179,2.873516347,16.08811369,0.001354331,3.513838927,2499.997653,66.56857883,0.606174589,2499.927968,2499.859719,2500,2499.845141,22.98550214,16.59814188,4.459182705,0.305667777,16.98330202,2.610810812,0.359414643,499918.5518,46.82623657,174.8489064,2515.012359,2499.925621,0.832014722,499983.9144,14.68481566,0.000194,13.29024623,2499.997653,0.314900578,0.011468647,17.48990846,6.02e-15,16.95379736,2508.897587,17.03789708
104,144,0.095133515,15.99435233,2499.9243,2.441149015,2499.9243,2499.924312,1.235338664,36.44241157,0.003812226,16.99783419,2504.556649,16.31581923,2499.926689,2499.926676,86.45646607,12.58148201,2991.660825,24.44905274,9.875135746,2499.9243,182.018223,10197.12251,2.890982224,16.27324416,0.001370294,3.417488163,2499.997624,66.56857883,0.606308187,2499.926676,2499.856642,2500,2499.842962,22.95608691,16.79930086,4.501645105,0.319614903,17.1959205,2.592752707,0.374796108,499917.6431,47.39289228,174.6018972,2515.241903,2499.9243,0.830115823,499983.6196,14.84745631,0.000194,13.42193412,2499.997624,0.320100567,0.012298964,17.71782696,5.42e-15,17.16793967,2509.181147,17.25405865
105,145,0.098689178,16.07613965,2499.922958,2.474595862,2499.922958,2499.92297,1.254092868,36.7056504,0.004073566,17.2077364,2504.429891,16.51034757,2499.925377,2499.925364,84.87526663,12.56081711,2999.395272,24.68275796,9.978035872,2499.922958,185.8362076,10200.57788,2.911901489,16.4609074,0.001386252,3.32043163,2499.997594,66.56857883,0.606802381,2499.925364,2499.853498,2500,2499.840767,22.92725864,17.00343506,4.543764047,0.332794125,17.4118238,2.575892794,0.390137187,499916.7288,47.96444838,174.3515649,2515.472759,2499.922958,0.828770067,499983.3199,15.0123622,0.000195,13.55521095,2499.997594,0.325512796,0.013155864,17.94944624,4.88e-15,17.38541392,2509.473101,17.47364969
106,146,0.102326046,16.15331418,2499.921595,2.509024637,2499.921595,2499.921607,1.273521559,36.96614027,0.004342768,17.42085995,2504.297039,16.71044162,2499.924044,2499.92403,83.27993876,12.54030886,3007.201816,24.92017347,10.0831781,2499.921595,189.6879901,10204.08537,2.936223663,16.65118344,0.001402208,3.222744282,2499.997564,66.56857883,0.607625733,2499.92403,2499.850287,2500,2499.838556,22.89899215,17.21063647,4.585543398,0.345188758,17.63111261,2.560241076,0.405467336,499915.809,48.54104136,174.0978591,2515.704918,2499.921595,0.827909364,499983.0149,15.17960893,0.000195,13.69013457,2499.997564,0.331145261,0.014038545,18.18487872,4.41e-15,17.60632187,2509.773808,17.6967754
107,147,0.106037046,16.2260635,2499.92021,2.544455371,2499.92021,2499.920222,1.293645776,37.22408846,0.004619612,17.63730409,2504.157804,16.91602423,2499.922689,2499.922676,81.67022806,27.15412918,3015.081443,25.16142044,10.19062495,2499.92021,193.5738314,10207.6464,2.963901172,16.84415488,0.001418164,3.124502645,2499.997534,135.0791063,0.608752164,2499.922676,2499.847006,2500,2499.836328,56.00653088,17.42099998,4.626986896,0.356787594,17.85389086,2.545805219,0.420812851,499914.8838,49.12281145,320.9883356,2515.938375,2499.92021,0.827477855,499982.7047,15.34927455,0.000195,13.8267647,2499.997534,0.337006219,0.014946281,18.42424037,3.98e-15,17.83076852,2510.083639,17.9235443
108,148,0.109815288,16.29459907,2499.918803,2.58090952,2499.918803,2499.918815,1.314487275,37.47969361,0.004903896,17.85717118,2504.011884,17.12699729,2499.921313,2499.921299,80.04587151,27.1339032,3023.035162,25.40662337,10.3004411,2499.918803,197.4939932,10211.26241,2.994889099,17.03990688,0.001434124,3.025784522,2499.997504,135.0791063,0.610160068,2499.921299,2499.843653,2500,2499.834084,55.97931683,17.63462349,4.668098178,0.367584223,18.08026567,2.532590648,0.436197014,499913.9532,49.70990274,320.7277075,2516.173123,2499.918803,0.827429844,499982.3892,15.5214396,0.000196,13.96516297,2499.997504,0.343104212,0.015878414,18.66765076,3.61e-15,18.05886215,2510.402984,18.15406834
109,149,0.113654068,16.35915477,2499.917373,2.618409983,2499.917373,2499.917385,1.336068553,37.73314849,0.005195439,18.08056677,2503.858966,17.34324349,2499.919914,2499.9199,78.40659745,27.112271,3031.06401,25.65591019,10.41269342,2499.917373,201.4487388,10214.93495,3.029144987,17.23852722,0.00145009,2.926668748,2499.997473,135.0791063,0.611831554,2499.9199,2499.84021,2500,2499.831838,55.95412809,17.85160792,4.708880804,0.377576427,18.31034755,2.520600658,0.451640272,499913.0173,50.30246336,320.4635189,2516.409157,2499.917373,0.827728048,499982.068,15.69618707,0.000196,14.10539287,2499.997473,0.349448091,0.016834345,18.91523318,3.27e-15,18.29071443,2510.732244,18.38846292
110,150,0.11754687,16.41998556,2499.91592,2.656981116,2499.91592,2499.915932,1.358412869,37.9846421,0.005494072,18.30759964,2503.698727,17.56462785,2499.918492,2499.918478,76.75212558,27.09228808,3039.169052,25.90941239,10.52745094,2499.91592,205.4383335,10218.66557,3.066628668,17.44010638,0.001466065,2.827234964,2499.997441,135.0791063,0.613751812,2499.918478,2499.836707,2500,2499.829559,55.9278787,18.0720573,4.749338272,0.386765664,18.54425034,2.509836551,0.467160414,499912.0762,50.90064559,320.1956955,2516.64647,2499.91592,0.828342125,499981.7412,15.8736025,0.000196,14.24751982,2499.997441,0.356047044,0.017813525,19.16711469,2.97e-15,18.52644048,2511.071834,18.62684701
111,151,0.121487365,16.47736626,2499.914443,2.696473907,2499.914443,2499.914455,1.381544275,38.23546619,0.00579964,18.538403,2503.530829,17.79103527,2499.917047,2499.917033,75.08216688,27.07087818,3047.350172,26.16726507,10.64484754,2499.914443,209.463045,10222.45591,3.106680818,17.6447807,0.001482053,2.727613331,2499.99741,135.0791063,0.61590858,2499.917033,2499.833112,2500,2499.827279,55.9036158,18.29610587,4.78947404,0.395156615,18.7821069,2.500297759,0.482772759,499911.1301,51.50460598,319.9241571,2516.885054,2499.914443,0.829247439,499981.4086,16.05383116,0.000196,14.39169165,2499.99741,0.362933507,0.018815446,19.42342626,2.7e-15,18.76617279,2511.422185,18.86935418
112,152,0.125470989,16.53157657,2499.912943,2.736857793,2499.912943,2499.912955,1.405474777,38.48613068,0.006112004,18.77308903,2503.354942,18.02230406,2499.915578,2499.915565,73.39643018,27.05110239,3055.608032,26.42959591,10.76496842,2499.912943,213.5231428,10226.30775,3.14909012,17.85265104,0.001498055,2.627890987,2499.997378,135.0791063,0.618292503,2499.915565,2499.829959,2500,2499.824462,55.87825278,18.52386293,4.829291759,0.402755876,19.02403272,2.492007357,0.498487994,499910.1792,52.11450105,319.6488232,2517.124908,2499.912943,0.830427158,499981.0703,16.2369738,0.000196,14.53799628,2499.997378,0.370107434,0.019839648,19.68429166,2.46e-15,19.0100276,2511.783733,19.1161037
113,153,0.129493802,16.58290953,2499.911418,2.778142938,2499.911418,2499.91143,1.4302149,38.73688959,0.006431032,19.01176531,2503.17072,18.25824835,2499.914085,2499.914072,71.69461256,27.03141853,3063.943568,26.69653282,10.88788405,2499.911418,217.6188996,10230.22297,3.193792762,18.06380838,0.001514074,2.528141163,2499.997346,135.0791063,0.620895806,2499.914072,2499.826734,2500,2499.821619,55.85330809,18.75543182,4.868795105,0.409572557,19.27014006,2.484990817,0.514314625,499909.2235,52.73048828,319.3696098,2517.366028,2499.911418,0.831868107,499980.726,16.42311809,0.000197,14.68650293,2499.997346,0.377564577,0.020885701,19.94983515,2.25e-15,19.25811832,2512.156926,19.36721269
114,154,0.133552109,16.63159006,2499.909868,2.820340525,2499.909868,2499.90988,1.455776978,38.98800317,0.006756599,19.25456404,2502.978543,18.49915688,2499.912569,2499.912555,69.97687883,27.01181935,3072.357736,26.96820669,11.01373014,2499.909868,221.750592,10234.19918,3.240723788,18.27838964,0.001530112,2.428487479,2499.997313,135.0791063,0.623711769,2499.912555,2499.823438,2500,2499.818751,55.82876631,18.99094581,4.907987733,0.415618257,19.52055968,2.479302305,0.530259774,499908.263,53.3527269,319.086429,2517.608413,2499.909868,0.833559263,499980.3758,16.61239668,0.000197,14.83734887,2499.997313,0.385328663,0.021953194,20.22018411,2.05e-15,19.51057523,2512.541487,19.62280964
